Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Date Range,Mean Travel Time (Seconds),Range - Lower Bound Travel Time (Seconds),Range - Upper Bound Travel Time (Seconds),TravelDistance (meters)
1116,"Harborwalk, Waterfront, Boston",412,"100 Washington Street, North Easton, Easton","07/31/2016 - 08/28/2016, Every day, Daily Average",2141,1670,2743,39207
1116,"Harborwalk, Waterfront, Boston",413,"200 Marion Street, Central-Maverick Square / Paris Street, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",369,178,764,4557
1116,"Harborwalk, Waterfront, Boston",415,"0 Pickwick Road, Marblehead","07/31/2016 - 08/28/2016, Every day, Daily Average",1944,1604,2354,26589
1116,"Harborwalk, Waterfront, Boston",416,"0 Overlook Road, Marblehead","07/31/2016 - 08/28/2016, Every day, Daily Average",2239,1831,2737,29465
1116,"Harborwalk, Waterfront, Boston",418,"0 Cauldron Court, Salem","07/31/2016 - 08/28/2016, Every day, Daily Average",2014,1613,2514,38412
1116,"Harborwalk, Waterfront, Boston",419,"Poplar Avenue, Lynn","07/31/2016 - 08/28/2016, Every day, Daily Average",1574,1177,2104,25379
1116,"Harborwalk, Waterfront, Boston",420,"0 Warren Avenue, Saugus","07/31/2016 - 08/28/2016, Every day, Daily Average",1071,811,1414,16286
1116,"Harborwalk, Waterfront, Boston",424,"200 Warren Street, Brookline","07/31/2016 - 08/28/2016, Every day, Daily Average",1493,1108,2011,11921
1116,"Harborwalk, Waterfront, Boston",425,"200 Bolton Street, D Street / West Broadway, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",695,484,997,4913
1116,"Harborwalk, Waterfront, Boston",426,"0 Ledgewood Road, Dedham","07/31/2016 - 08/28/2016, Every day, Daily Average",1617,1204,2170,33119
1116,"Harborwalk, Waterfront, Boston",427,"400 Charles River Street, Needham","07/31/2016 - 08/28/2016, Every day, Daily Average",1957,1531,2500,34774
1116,"Harborwalk, Waterfront, Boston",428,"0 Dukes Road, Wellesley Hills, Wellesley","07/31/2016 - 08/28/2016, Every day, Daily Average",1832,1411,2378,26845
1116,"Harborwalk, Waterfront, Boston",430,"300 Central Street, Saugus","07/31/2016 - 08/28/2016, Every day, Daily Average",1065,718,1577,17698
1116,"Harborwalk, Waterfront, Boston",431,"0 East Huckleberry Road, Lynnfield","07/31/2016 - 08/28/2016, Every day, Daily Average",1333,1005,1767,24283
1116,"Harborwalk, Waterfront, Boston",432,"0 Irving Street, Peabody","07/31/2016 - 08/28/2016, Every day, Daily Average",1514,1174,1952,35879
1116,"Harborwalk, Waterfront, Boston",433,"0 Sherwood Avenue, Danvers","07/31/2016 - 08/28/2016, Every day, Daily Average",1904,1473,2460,39971
1116,"Harborwalk, Waterfront, Boston",434,"200 Newburyport Turnpike, Topsfield","07/31/2016 - 08/28/2016, Every day, Daily Average",1935,1498,2499,36091
1116,"Harborwalk, Waterfront, Boston",435,"300 Harrison Avenue, South End, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",457,233,895,3670
1116,"Harborwalk, Waterfront, Boston",440,"0 Ridge Road, Foxborough, Foxborough","07/31/2016 - 08/28/2016, Every day, Daily Average",2269,1706,3017,47498
1116,"Harborwalk, Waterfront, Boston",441,"0 Currier Farm Road, Westwood","07/31/2016 - 08/28/2016, Every day, Daily Average",1737,1270,2374,33100
1116,"Harborwalk, Waterfront, Boston",444,"0 Cedarcrest Road, Canton","07/31/2016 - 08/28/2016, Every day, Daily Average",1838,1286,2625,32196
1116,"Harborwalk, Waterfront, Boston",445,"1400 Canton Avenue, Milton","07/31/2016 - 08/28/2016, Every day, Daily Average",1353,987,1853,19763
1116,"Harborwalk, Waterfront, Boston",446,"0 Colby Road, North Quincy, Quincy","07/31/2016 - 08/28/2016, Every day, Daily Average",1078,730,1589,13821
1116,"Harborwalk, Waterfront, Boston",447,"0 Murphy Memorial Drive, Quincy","07/31/2016 - 08/28/2016, Every day, Daily Average",1357,996,1848,17794
1116,"Harborwalk, Waterfront, Boston",448,"200 Ricciuti Drive, Quincy","07/31/2016 - 08/28/2016, Every day, Daily Average",1036,693,1546,16912
1116,"Harborwalk, Waterfront, Boston",456,"1600 Turnpike Street, North Andover","07/31/2016 - 08/28/2016, Every day, Daily Average",1878,1522,2316,39500
1116,"Harborwalk, Waterfront, Boston",457,"0 Sagamore Drive, Andover","07/31/2016 - 08/28/2016, Every day, Daily Average",1610,1292,2005,34558
1116,"Harborwalk, Waterfront, Boston",459,"0 Farm Road, Braintree","07/31/2016 - 08/28/2016, Every day, Daily Average",1215,849,1737,23174
1116,"Harborwalk, Waterfront, Boston",460,"0 Connell Street, Braintree","07/31/2016 - 08/28/2016, Every day, Daily Average",1327,1013,1737,21515
1116,"Harborwalk, Waterfront, Boston",461,"200 King Hill Road, Braintree","07/31/2016 - 08/28/2016, Every day, Daily Average",1195,802,1779,23162
1116,"Harborwalk, Waterfront, Boston",462,"Fall River Expressway, Randolph","07/31/2016 - 08/28/2016, Every day, Daily Average",1358,959,1922,24899
1116,"Harborwalk, Waterfront, Boston",463,"0 Alfred Terrace, Randolph","07/31/2016 - 08/28/2016, Every day, Daily Average",1873,1289,2720,28709
1116,"Harborwalk, Waterfront, Boston",464,"100 Swan Avenue, South Weymouth, Weymouth","07/31/2016 - 08/28/2016, Every day, Daily Average",1662,1208,2285,29784
1116,"Harborwalk, Waterfront, Boston",465,"100 Wingate Road, East Weymouth, Weymouth","07/31/2016 - 08/28/2016, Every day, Daily Average",1729,1319,2266,28574
1116,"Harborwalk, Waterfront, Boston",470,"0 Bayberry Lane, Salisbury","07/31/2016 - 08/28/2016, Every day, Daily Average",2841,2380,3390,66484
1116,"Harborwalk, Waterfront, Boston",475,"Glacier Lane, Hingham","07/31/2016 - 08/28/2016, Every day, Daily Average",2324,1920,2811,40586
1116,"Harborwalk, Waterfront, Boston",478,"100 Centre Avenue, Abington","07/31/2016 - 08/28/2016, Every day, Daily Average",1905,1569,2311,35304
1116,"Harborwalk, Waterfront, Boston",482,"0 Hidden Valley Road, Marshfield","07/31/2016 - 08/28/2016, Every day, Daily Average",2388,1683,3387,47680
1116,"Harborwalk, Waterfront, Boston",486,"100 South Meadow Road, Plymouth","07/31/2016 - 08/28/2016, Every day, Daily Average",3217,2329,4442,67704
1116,"Harborwalk, Waterfront, Boston",487,"500 Main Street, Medford Street / The Neck, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",361,180,723,4426
1116,"Harborwalk, Waterfront, Boston",488,"Snake Hill Road, Plymouth","07/31/2016 - 08/28/2016, Every day, Daily Average",3359,2501,4511,72811
1116,"Harborwalk, Waterfront, Boston",491,"0 Haverford Street, Jamaica Plain, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",1236,888,1719,10490
1116,"Harborwalk, Waterfront, Boston",492,"0 Princeton Street, East Boston, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",474,282,795,7761
1116,"Harborwalk, Waterfront, Boston",493,"Allston Street, Brighton, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",1412,1056,1887,9324
1116,"Harborwalk, Waterfront, Boston",494,"0 Glenville Avenue, Allston, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",1238,906,1690,8747
1116,"Harborwalk, Waterfront, Boston",495,"300 Brookline Avenue, Medical Center Area, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",978,677,1412,7491
1116,"Harborwalk, Waterfront, Boston",496,"0 Newbury Street, Back Bay East, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",620,388,989,4035
1116,"Harborwalk, Waterfront, Boston",497,"0 Blossom Street, West End, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",312,136,713,3417
1116,"Harborwalk, Waterfront, Boston",498,"0 Causeway Street, West End, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",223,84,590,2874
1116,"Harborwalk, Waterfront, Boston",499,"0 Elm Street, Charlestown, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",553,386,791,4015
1116,"Harborwalk, Waterfront, Boston",500,"Tobin Memorial Bridge, Charlestown, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",472,279,798,8606
1116,"Harborwalk, Waterfront, Boston",501,"0 P Street, South Boston, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",784,562,1091,5109
1116,"Harborwalk, Waterfront, Boston",502,"600 East Fifth Street, South Boston, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",761,537,1077,4986
1116,"Harborwalk, Waterfront, Boston",503,"0 Eustis Street, Roxbury, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",712,456,1110,5832
1116,"Harborwalk, Waterfront, Boston",504,"0 Francis Street, Fenway/Kenmore, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",1084,774,1516,8487
1116,"Harborwalk, Waterfront, Boston",505,"100 Harold Street, Roxbury, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",1155,807,1651,7733
1116,"Harborwalk, Waterfront, Boston",506,"0 Schuyler Street, Dorchester, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",1296,904,1857,8052
1116,"Harborwalk, Waterfront, Boston",507,"0 Burrell Street, Roxbury, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",971,615,1532,6252
1116,"Harborwalk, Waterfront, Boston",508,"0 Stoughton Street, Dorchester, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",923,584,1457,7273
1116,"Harborwalk, Waterfront, Boston",509,"0 Homes Avenue, Dorchester, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",1192,796,1782,9860
1116,"Harborwalk, Waterfront, Boston",510,"0 Dakota Street, Dorchester, Dorchester Center, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",1135,754,1706,11234
1116,"Harborwalk, Waterfront, Boston",511,"0 Fairmount Street, Dorchester, Dorchester Center, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",1184,807,1735,14165
1116,"Harborwalk, Waterfront, Boston",512,"1000 Adams Street, Dorchester, Dorchester Center, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",1079,709,1640,12940
1116,"Harborwalk, Waterfront, Boston",517,"0 D Street, Highlands, Lowell","07/31/2016 - 08/28/2016, Every day, Daily Average",2096,1625,2702,47518
1116,"Harborwalk, Waterfront, Boston",518,"0 Briar Avenue, Belvidere, Lowell","07/31/2016 - 08/28/2016, Every day, Daily Average",2245,1825,2760,46797
1116,"Harborwalk, Waterfront, Boston",521,"0 Hosmer Street, Mattapan, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",1586,1064,2362,16143
1116,"Harborwalk, Waterfront, Boston",522,"100 Durnell Avenue, Roslindale, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",1660,1279,2153,15654
1116,"Harborwalk, Waterfront, Boston",523,"0 Woodland Road, Jamaica Plain, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",1379,1036,1834,12587
1116,"Harborwalk, Waterfront, Boston",524,"100 Laurie Avenue, Upper Washington / Spring Street, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",2158,1666,2794,19213
1116,"Harborwalk, Waterfront, Boston",525,"0 Parkson Street, Hyde Park, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",1824,916,3630,22099
1116,"Harborwalk, Waterfront, Boston",526,"0 Orange Street, Chelsea","07/31/2016 - 08/28/2016, Every day, Daily Average",777,470,1282,7568
1116,"Harborwalk, Waterfront, Boston",527,"200 Beach Street, Revere","07/31/2016 - 08/28/2016, Every day, Daily Average",781,517,1179,10663
1116,"Harborwalk, Waterfront, Boston",528,"0 Short Street, Winthrop","07/31/2016 - 08/28/2016, Every day, Daily Average",768,553,1066,9222
1116,"Harborwalk, Waterfront, Boston",529,"0 Circuit Drive, Roxbury, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",1368,977,1914,6767
1116,"Harborwalk, Waterfront, Boston",530,"0 Dry Dock Avenue, Seaport District, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",639,439,930,4177
1116,"Harborwalk, Waterfront, Boston",532,"1100 Livingston Street, North Tewksbury, Tewksbury","07/31/2016 - 08/28/2016, Every day, Daily Average",1850,1501,2278,38438
1116,"Harborwalk, Waterfront, Boston",536,"0 Marriott Place, Billerica","07/31/2016 - 08/28/2016, Every day, Daily Average",1667,1245,2230,40444
1116,"Harborwalk, Waterfront, Boston",537,"0 Talbot Avenue, North Billerica, Billerica","07/31/2016 - 08/28/2016, Every day, Daily Average",1759,1377,2246,43107
1116,"Harborwalk, Waterfront, Boston",538,"0 Pinewood Road, Chelmsford","07/31/2016 - 08/28/2016, Every day, Daily Average",2159,1829,2548,51360
1116,"Harborwalk, Waterfront, Boston",540,"Charles River Esplanade, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",493,233,1039,4478
1116,"Harborwalk, Waterfront, Boston",544,"0 Fid Kennedy Avenue, Seaport District, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",323,106,983,4552
1116,"Harborwalk, Waterfront, Boston",545,"0 Garland Road, Chelmsford","07/31/2016 - 08/28/2016, Every day, Daily Average",2143,1756,2615,51150
1116,"Harborwalk, Waterfront, Boston",549,"0 Boston Street, Prospect Hill, Somerville","07/31/2016 - 08/28/2016, Every day, Daily Average",755,489,1163,7332
1116,"Harborwalk, Waterfront, Boston",553,"0 Alcorn Crossing, Westford","07/31/2016 - 08/28/2016, Every day, Daily Average",2329,1981,2736,57516
1116,"Harborwalk, Waterfront, Boston",554,"0 Everett Circle, Hopkinton","07/31/2016 - 08/28/2016, Every day, Daily Average",2510,1852,3400,51193
1116,"Harborwalk, Waterfront, Boston",560,"0 Hidden Pond Lane, North Reading","07/31/2016 - 08/28/2016, Every day, Daily Average",1687,1288,2208,30316
1116,"Harborwalk, Waterfront, Boston",561,"100 Wildwood Street, Wilmington","07/31/2016 - 08/28/2016, Every day, Daily Average",1115,834,1489,25976
1116,"Harborwalk, Waterfront, Boston",581,"0 Carter Road, Woburn","07/31/2016 - 08/28/2016, Every day, Daily Average",811,586,1121,29562
1116,"Harborwalk, Waterfront, Boston",583,"0 Walnut Court, Woburn","07/31/2016 - 08/28/2016, Every day, Daily Average",1243,883,1748,19196
1116,"Harborwalk, Waterfront, Boston",584,"0 Mill Road, Melrose","07/31/2016 - 08/28/2016, Every day, Daily Average",1314,981,1758,19157
1116,"Harborwalk, Waterfront, Boston",585,"0 High Street, Stoneham","07/31/2016 - 08/28/2016, Every day, Daily Average",1139,845,1533,17947
1116,"Harborwalk, Waterfront, Boston",586,"0 Bates Road, Winchester","07/31/2016 - 08/28/2016, Every day, Daily Average",818,556,1202,14945
1116,"Harborwalk, Waterfront, Boston",587,"100 Rivers Edge Drive, Medford","07/31/2016 - 08/28/2016, Every day, Daily Average",689,432,1097,7867
1116,"Harborwalk, Waterfront, Boston",588,"0 Lewis Street, Medford","07/31/2016 - 08/28/2016, Every day, Daily Average",582,364,929,9244
1116,"Harborwalk, Waterfront, Boston",589,"0 Clayton Street, Malden","07/31/2016 - 08/28/2016, Every day, Daily Average",1094,804,1488,12780
1116,"Harborwalk, Waterfront, Boston",590,"100 Kennedy Drive, Malden","07/31/2016 - 08/28/2016, Every day, Daily Average",1035,696,1538,13938
1116,"Harborwalk, Waterfront, Boston",605,"800 Washington Street, Lynn","07/31/2016 - 08/28/2016, Every day, Daily Average",1446,1119,1868,19807
1116,"Harborwalk, Waterfront, Boston",612,"0 Barry Road, Marblehead","07/31/2016 - 08/28/2016, Every day, Daily Average",2408,2010,2883,30703
1116,"Harborwalk, Waterfront, Boston",613,"0 Canal Street, Salem","07/31/2016 - 08/28/2016, Every day, Daily Average",2301,1794,2951,40573
1116,"Harborwalk, Waterfront, Boston",614,"0 Winter Island Road, Salem","07/31/2016 - 08/28/2016, Every day, Daily Average",2456,1932,3121,42720
1116,"Harborwalk, Waterfront, Boston",615,"0 Bowler Street, Lynn","07/31/2016 - 08/28/2016, Every day, Daily Average",1617,1224,2135,26750
1116,"Harborwalk, Waterfront, Boston",617,"700 Lynnway, Lynn","07/31/2016 - 08/28/2016, Every day, Daily Average",1247,920,1689,17299
1116,"Harborwalk, Waterfront, Boston",626,"0 McDewell Avenue, Danvers","07/31/2016 - 08/28/2016, Every day, Daily Average",1802,1392,2331,38807
1116,"Harborwalk, Waterfront, Boston",629,"0 Safford Street, Lynn","07/31/2016 - 08/28/2016, Every day, Daily Average",1331,995,1780,17897
1116,"Harborwalk, Waterfront, Boston",630,"0 Johnson Street, Lynn","07/31/2016 - 08/28/2016, Every day, Daily Average",1489,1097,2021,20220
1116,"Harborwalk, Waterfront, Boston",631,"0 Central Street, Saugus","07/31/2016 - 08/28/2016, Every day, Daily Average",1166,834,1629,19876
1116,"Harborwalk, Waterfront, Boston",632,"0 Lindsay Terrace, Saugus","07/31/2016 - 08/28/2016, Every day, Daily Average",1156,796,1677,18749
1116,"Harborwalk, Waterfront, Boston",633,"0 Russet Lane, Lynnfield","07/31/2016 - 08/28/2016, Every day, Daily Average",1194,881,1617,29353
1116,"Harborwalk, Waterfront, Boston",634,"Independence Greenway, Peabody","07/31/2016 - 08/28/2016, Every day, Daily Average",1600,1186,2158,28855
1116,"Harborwalk, Waterfront, Boston",635,"0 Gemma Drive, South Peabody, Peabody","07/31/2016 - 08/28/2016, Every day, Daily Average",1629,1336,1985,26872
1116,"Harborwalk, Waterfront, Boston",636,"0 Spring Road, Nahant","07/31/2016 - 08/28/2016, Every day, Daily Average",1405,1108,1781,23436
1116,"Harborwalk, Waterfront, Boston",637,"100 Shelton Road, Swampscott","07/31/2016 - 08/28/2016, Every day, Daily Average",1733,1396,2150,24250
1116,"Harborwalk, Waterfront, Boston",638,"0 Leedsville Street, Dorchester, Boston","07/31/2016 - 08/28/2016, Every day, Daily Average",1044,679,1604,8094
1116,"Harborwalk, Waterfront, Boston",639,"0 Sylvan Street, Danvers","07/31/2016 - 08/28/2016, Every day, Daily Average",1721,1409,2100,39390
1116,"Harborwalk, Waterfront, Boston",640,"0 Taryn Drive, Danvers","07/31/2016 - 08/28/2016, Every day, Daily Average",1999,1531,2608,31438
1116,"Harborwalk, Waterfront, Boston",641,"0 Zaloga Way, Middleton","07/31/2016 - 08/28/2016, Every day, Daily Average",1964,1508,2556,40732
1116,"Harborwalk, Waterfront, Boston",644,"0 Dunham Road, Beverly","07/31/2016 - 08/28/2016, Every day, Daily Average",1942,1545,2440,43192
1116,"Harborwalk, Waterfront, Boston",645,"0 Winthrop Avenue, Beverly","07/31/2016 - 08/28/2016, Every day, Daily Average",1954,1626,2347,42111
1116,"Harborwalk, Waterfront, Boston",646,"0 Butman Street, Beverly","07/31/2016 - 08/28/2016, Every day, Daily Average",2390,1930,2959,46149
1116,"Harborwalk, Waterfront, Boston",651,"0 Martin Street, Essex, Essex","07/31/2016 - 08/28/2016, Every day, Daily Average",2518,2031,3121,58820
1116,"Harborwalk, Waterfront, Boston",655,"0 Eastside Street, Lawrence","07/31/2016 - 08/28/2016, Every day, Daily Average",2029,1535,2681,46216
1116,"Harborwalk, Waterfront, Boston",657,"Chickering Road, Lawrence","07/31/2016 - 08/28/2016, Every day, Daily Average",1925,1408,2631,43676
1116,"Harborwalk, Waterfront, Boston",659,"Loop Connector, Methuen","07/31/2016 - 08/28/2016, Every day, Daily Average",1863,1499,2315,47308
1116,"Harborwalk, Waterfront, Boston",665,"0 Welgate Circle, Quincy","07/31/2016 - 08/28/2016, Every day, Daily Average",1275,881,1844,16320
1116,"Harborwalk, Waterfront, Boston",675,"0 Dufton Court, North Andover","07/31/2016 - 08/28/2016, Every day, Daily Average",1874,1523,2304,41068
1116,"Harborwalk, Waterfront, Boston",685,"200 Landry Avenue, North Attleborough","07/31/2016 - 08/28/2016, Every day, Daily Average",2380,1952,2900,63197
1116,"Harborwalk, Waterfront, Boston",687,"0 Fenton Avenue, Attleboro","07/31/2016 - 08/28/2016, Every day, Daily Average",2815,2312,3426,70525
1116,"Harborwalk, Waterfront, Boston",692,"600 Webster Street, Needham Heights, Needham","07/31/2016 - 08/28/2016, Every day, Daily Average",1797,1398,2309,29870
1116,"Harborwalk, Waterfront, Boston",695,"0 West Hollow, Andover","07/31/2016 - 08/28/2016, Every day, Daily Average",1351,1041,1752,35174
1116,"Harborwalk, Waterfront, Boston",696,"0 Lansbury Lane, Andover","07/31/2016 - 08/28/2016, Every day, Daily Average",1544,1207,1974,37620
1116,"Harborwalk, Waterfront, Boston",697,"0 Crestwood Drive, Andover","07/31/2016 - 08/28/2016, Every day, Daily Average",1420,1103,1827,34335
1116,"Harborwalk, Waterfront, Boston",699,"0 Kennedy Drive, Dedham","07/31/2016 - 08/28/2016, Every day, Daily Average",1762,1370,2264,31800
1116,"Harborwalk, Waterfront, Boston",702,"100 Stewart Street, West Newbury","07/31/2016 - 08/28/2016, Every day, Daily Average",2611,2105,3238,58802
1116,"Harborwalk, Waterfront, Boston",704,"0 Congress Street, Amesbury","07/31/2016 - 08/28/2016, Every day, Daily Average",2751,2287,3307,64439
1116,"Harborwalk, Waterfront, Boston",707,"100 Bellevue Road, Quincy","07/31/2016 - 08/28/2016, Every day, Daily Average",1085,731,1609,15332
1116,"Harborwalk, Waterfront, Boston",708,"300 Wethersfield Street, Rowley","07/31/2016 - 08/28/2016, Every day, Daily Average",2247,1811,2787,52465
1116,"Harborwalk, Waterfront, Boston",709,"0 Newbury Avenue, North Quincy, Quincy","07/31/2016 - 08/28/2016, Every day, Daily Average",1019,688,1508,12603
1116,"Harborwalk, Waterfront, Boston",710,"0 Beal Street, Hingham","07/31/2016 - 08/28/2016, Every day, Daily Average",2104,1704,2596,31033
1116,"Harborwalk, Waterfront, Boston",711,"0 Rock View Way, Rockland","07/31/2016 - 08/28/2016, Every day, Daily Average",1623,1206,2183,34350
1116,"Harborwalk, Waterfront, Boston",713,"0 Foster Street, Coolidge Corner South Side, Brookline","07/31/2016 - 08/28/2016, Every day, Daily Average",1111,784,1572,9167
1116,"Harborwalk, Waterfront, Boston",714,"0 Bates Way, Hanover","07/31/2016 - 08/28/2016, Every day, Daily Average",1775,1387,2271,36235
1116,"Harborwalk, Waterfront, Boston",715,"700 Grove Street, Norwell","07/31/2016 - 08/28/2016, Every day, Daily Average",1852,1364,2513,38245
1116,"Harborwalk, Waterfront, Boston",718,"0 Otis Street, East Somerville, Somerville","07/31/2016 - 08/28/2016, Every day, Daily Average",691,423,1126,6565
1116,"Harborwalk, Waterfront, Boston",720,"Union Bridge Road, Duxbury","07/31/2016 - 08/28/2016, Every day, Daily Average",2600,1885,3585,53221
1116,"Harborwalk, Waterfront, Boston",721,"200 West Street, Duxbury","07/31/2016 - 08/28/2016, Every day, Daily Average",2508,1803,3487,53004
1116,"Harborwalk, Waterfront, Boston",722,"0 Pilgrim Road, North Pembroke, Pembroke","07/31/2016 - 08/28/2016, Every day, Daily Average",2396,1702,3371,47424
1116,"Harborwalk, Waterfront, Boston",725,"D W Field Parkway, Brockton","07/31/2016 - 08/28/2016, Every day, Daily Average",2296,1582,3331,39124
1116,"Harborwalk, Waterfront, Boston",726,"100 Candy Lane, Brockton","07/31/2016 - 08/28/2016, Every day, Daily Average",1875,1438,2443,38506
1116,"Harborwalk, Waterfront, Boston",729,"0 Broadmeadow Lane, Abington","07/31/2016 - 08/28/2016, Every day, Daily Average",1855,1537,2238,34803
1116,"Harborwalk, Waterfront, Boston",738,"0 Jennifer Circle, Plymouth","07/31/2016 - 08/28/2016, Every day, Daily Average",3795,2959,4865,84441
1116,"Harborwalk, Waterfront, Boston",739,"0 Tinson Road, Quincy","07/31/2016 - 08/28/2016, Every day, Daily Average",1162,813,1659,17140
1116,"Harborwalk, Waterfront, Boston",740,"0 Brierwood Road, Braintree","07/31/2016 - 08/28/2016, Every day, Daily Average",1121,784,1601,19920
1116,"Harborwalk, Waterfront, Boston",741,"300 North Street, North Weymouth, Weymouth","07/31/2016 - 08/28/2016, Every day, Daily Average",1759,1383,2236,27987
1116,"Harborwalk, Waterfront, Boston",742,"200 Sohier Street, Cohasset","07/31/2016 - 08/28/2016, Every day, Daily Average",2783,2238,3460,44192
1116,"Harborwalk, Waterfront, Boston",746,"100 Arthur Street, Framingham","07/31/2016 - 08/28/2016, Every day, Daily Average",1982,1554,2526,36417
1116,"Harborwalk, Waterfront, Boston",747,"0 Crestwood Drive, Framingham","07/31/2016 - 08/28/2016, Every day, Daily Average",1790,1364,2348,36619
1116,"Harborwalk, Waterfront, Boston",748,"0 Michael Road, Framingham","07/31/2016 - 08/28/2016, Every day, Daily Average",1715,1301,2259,36542
1116,"Harborwalk, Waterfront, Boston",749,"0 Fox Hill Road, Ashland","07/31/2016 - 08/28/2016, Every day, Daily Average",2138,1566,2917,48413
1116,"Harborwalk, Waterfront, Boston",756,"0 Taunton Street, Ward Two, Somerville","07/31/2016 - 08/28/2016, Every day, Daily Average",926,647,1325,6385
1116,"Harborwalk, Waterfront, Boston",757,"100 Portland Street, The Port, Cambridge","07/31/2016 - 08/28/2016, Every day, Daily Average",807,523,1244,6643
1116,"Harborwalk, Waterfront, Boston",758,"0 Antrim Street, Mid-Cambridge, Cambridge","07/31/2016 - 08/28/2016, Every day, Daily Average",1016,720,1432,7657
1116,"Harborwalk, Waterfront, Boston",759,"0 Vail Court, Mid-Cambridge, Cambridge","07/31/2016 - 08/28/2016, Every day, Daily Average",1028,729,1447,7178
1116,"Harborwalk, Waterfront, Boston",760,"Fairchild Building, MIT, Cambridge","07/31/2016 - 08/28/2016, Every day, Daily Average",723,453,1153,4710
1116,"Harborwalk, Waterfront, Boston",761,"0 Oxford Street, Agassiz, Cambridge","07/31/2016 - 08/28/2016, Every day, Daily Average",1171,845,1622,7432
1116,"Harborwalk, Waterfront, Boston",762,"0 Dana Place, Mid-Cambridge, Cambridge","07/31/2016 - 08/28/2016, Every day, Daily Average",1137,829,1558,9941
1116,"Harborwalk, Waterfront, Boston",763,"100 Brattle Street, West Cambridge, Cambridge","07/31/2016 - 08/28/2016, Every day, Daily Average",1048,720,1524,12216
1116,"Harborwalk, Waterfront, Boston",764,"600 Huron Avenue, Strawberry Hill, Cambridge","07/31/2016 - 08/28/2016, Every day, Daily Average",1116,812,1533,12268
1116,"Harborwalk, Waterfront, Boston",765,"400 Westfield Street, Dedham","07/31/2016 - 08/28/2016, Every day, Daily Average",1958,1455,2634,37569
1116,"Harborwalk, Waterfront, Boston",766,"0 Gatewood Drive, Needham","07/31/2016 - 08/28/2016, Every day, Daily Average",2045,1577,2651,34739
1116,"Harborwalk, Waterfront, Boston",767,"100 Webster Street, Needham Heights, Needham","07/31/2016 - 08/28/2016, Every day, Daily Average",1622,1249,2106,29265
1116,"Harborwalk, Waterfront, Boston",768,"0 Pickerel Terrace, Wellesley","07/31/2016 - 08/28/2016, Every day, Daily Average",2050,1612,2606,32576
1116,"Harborwalk, Waterfront, Boston",769,"0 Tappan Road, Wellesley","07/31/2016 - 08/28/2016, Every day, Daily Average",1910,1541,2366,28964
1116,"Harborwalk, Waterfront, Boston",772,"0 Wagon Trail Road, Westford","07/31/2016 - 08/28/2016, Every day, Daily Average",2386,2048,2779,57796
1116,"Harborwalk, Waterfront, Boston",773,"0 Sherman Street, Neighborhood Nine, Cambridge","07/31/2016 - 08/28/2016, Every day, Daily Average",1299,959,1758,12689
1116,"Harborwalk, Waterfront, Boston",774,"0 Jackson Street, North Cambridge, Cambridge","07/31/2016 - 08/28/2016, Every day, Daily Average",1237,898,1702,14122
1116,"Harborwalk, Waterfront, Boston",775,"0 Milton Street, Arlington","07/31/2016 - 08/28/2016, Every day, Daily Average",1148,852,1546,13014
1116,"Harborwalk, Waterfront, Boston",776,"0 Gray Street, Arlington","07/31/2016 - 08/28/2016, Every day, Daily Average",1188,890,1585,13759
